Time_s	
10	6.4282E+10	1.7583E+08	1.7563E+21	1.9664E+18	1.9069E+09	1.7583E+08	1.7583E+08	3.0994E+08	1.7583E+08	1.7583E+08	1.7583E+08	1.5203E+14	1.7583E+08	1.7583E+08	1.7583E+08	1.7583E+08	1.7583E+08	1.7583E+08	1.7583E+08	1.7583E+08	1.7583E+08	1.7166E+09
11	6.4316E+10	1.7586E+08	1.7567E+21	1.9667E+18	1.9188E+09	1.7586E+08	1.7586E+08	3.1010E+08	1.7586E+08	1.7586E+08	1.7586E+08	1.6256E+14	1.7586E+08	1.7586E+08	1.7586E+08	1.7586E+08	1.7586E+08	1.7586E+08	1.7586E+08	1.7586E+08	1.7586E+08	1.7170E+09
12	6.4324E+10	1.7590E+08	1.7570E+21	1.9671E+18	1.9197E+09	1.7590E+08	1.7590E+08	3.1005E+08	1.7590E+08	1.7590E+08	1.7590E+08	1.7230E+14	1.7590E+08	1.7590E+08	1.7590E+08	1.7590E+08	1.7590E+08	1.7590E+08	1.7590E+08	1.7590E+08	1.7590E+08	1.7172E+09
13	6.4338E+10	1.7593E+08	1.7574E+21	1.9675E+18	1.9256E+09	1.7593E+08	1.7593E+08	3.1004E+08	1.7593E+08	1.7593E+08	1.7593E+08	1.8130E+14	1.7593E+08	1.7593E+08	1.7593E+08	1.7593E+08	1.7593E+08	1.7593E+08	1.7593E+08	1.7593E+08	1.7593E+08	1.7175E+09
14	6.4367E+10	1.7597E+08	1.7577E+21	1.9679E+18	1.9294E+09	1.7597E+08	1.7597E+08	3.1031E+08	1.7597E+08	1.7597E+08	1.7597E+08	1.8959E+14	1.7597E+08	1.7597E+08	1.7597E+08	1.7597E+08	1.7597E+08	1.7597E+08	1.7597E+08	1.7597E+08	1.7597E+08	1.7181E+09
15	6.4384E+10	1.7600E+08	1.7581E+21	1.9683E+18	1.9302E+09	1.7600E+08	1.7600E+08	3.1045E+08	1.7600E+08	1.7600E+08	1.7600E+08	1.9722E+14	1.7600E+08	1.7600E+08	1.7600E+08	1.7600E+08	1.7600E+08	1.7600E+08	1.7600E+08	1.7600E+08	1.7600E+08	1.7185E+09
16	6.4389E+10	1.7604E+08	1.7584E+21	1.9686E+18	1.9327E+09	1.7604E+08	1.7604E+08	3.1038E+08	1.7604E+08	1.7604E+08	1.7604E+08	2.0422E+14	1.7604E+08	1.7604E+08	1.7604E+08	1.7604E+08	1.7604E+08	1.7604E+08	1.7604E+08	1.7604E+08	1.7604E+08	1.7187E+09
17	6.4404E+10	1.7607E+08	1.7588E+21	1.9690E+18	1.9349E+09	1.7607E+08	1.7607E+08	3.1048E+08	1.7607E+08	1.7607E+08	1.7607E+08	2.1063E+14	1.7607E+08	1.7607E+08	1.7607E+08	1.7607E+08	1.7607E+08	1.7607E+08	1.7607E+08	1.7607E+08	1.7607E+08	1.7191E+09
18	6.4414E+10	1.7611E+08	1.7591E+21	1.9694E+18	1.9372E+09	1.7611E+08	1.7611E+08	3.1050E+08	1.7611E+08	1.7611E+08	1.7611E+08	2.1650E+14	1.7611E+08	1.7611E+08	1.7611E+08	1.7611E+08	1.7611E+08	1.7611E+08	1.7611E+08	1.7611E+08	1.7611E+08	1.7194E+09
